Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.

Analysis & Synthesis Resource Utilization by Entity

Compilation Hierarchy Node,Combinational ALUTs,Dedicated Logic Registers,Block Memory Bits,DSP Blocks,Pins,Virtual Pins,Full Hierarchy Name,Entity Name,Library Name
|simon_top,23236 (188),365 (365),0,0,104,0,|simon_top,simon_top,work
   |simon_enc_dec:\simon_dec_generate:31:simon_dec_insc|,93 (93),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:31:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:32:simon_dec_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:32:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:33:simon_dec_insc|,125 (125),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:33:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:34:simon_dec_insc|,87 (87),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:34:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:35:simon_dec_insc|,114 (114),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:35:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:36:simon_dec_insc|,103 (103),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:36:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:37:simon_dec_insc|,123 (123),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:37:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:38:simon_dec_insc|,341 (341),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:38:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:39:simon_dec_insc|,185 (185),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:39:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:3:simon_dec_insc|,184 (184),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:3:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:40:simon_dec_insc|,116 (116),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:40:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:41:simon_dec_insc|,88 (88),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:41:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:42:simon_dec_insc|,127 (127),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:42:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:43:simon_dec_insc|,124 (124),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:43:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:44:simon_dec_insc|,86 (86),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:44:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:45:simon_dec_insc|,118 (118),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:45:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:46:simon_dec_insc|,94 (94),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:46:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:47:simon_dec_insc|,121 (121),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:47:simon_dec_insc,simon_enc_dec,work
